indicator,level,name,age,race,large_sample,response,value
no_bank_account,town,Marlborough,Total,Latino,FALSE,No,0
no_bank_account,town,Marlborough,Total,Asian,FALSE,No,0
no_bank_account,town,Meriden,Total,Total,TRUE,No,0.13
no_bank_account,town,Meriden,Total,White,TRUE,No,0.08
no_bank_account,town,Meriden,Total,Black,TRUE,No,0.23
no_bank_account,town,Meriden,Total,Latino,TRUE,No,0.22
no_bank_account,town,Meriden,Total,Asian,FALSE,No,0
no_bank_account,town,Meriden,Total,Native American,FALSE,No,0.33
no_bank_account,town,Meriden,Total,Native Hawaiian or other Pacific Islander,FALSE,No,0
no_bank_account,town,Middlebury,Total,Total,TRUE,No,0.01
no_bank_account,town,Middlebury,Total,White,TRUE,No,0.02
no_bank_account,town,Middlebury,Total,Latino,FALSE,No,0
no_bank_account,town,Middlebury,Total,Native American,FALSE,No,0
no_bank_account,town,Middlefield,Total,Total,TRUE,No,0.12
no_bank_account,town,Middlefield,Total,White,TRUE,No,0.11
no_bank_account,town,Middlefield,Total,Latino,FALSE,No,0
no_bank_account,town,Middletown,Total,Total,TRUE,No,0.07
no_bank_account,town,Middletown,Total,White,TRUE,No,0.05
no_bank_account,town,Middletown,Total,Black,TRUE,No,0.02
no_bank_account,town,Middletown,Total,Latino,TRUE,No,0.1
no_bank_account,town,Middletown,Total,Asian,FALSE,No,0.17
no_bank_account,town,Middletown,Total,Native American,FALSE,No,0
no_bank_account,town,Middletown,Total,Native Hawaiian or other Pacific Islander,FALSE,No,0
no_bank_account,town,Milford,Total,Total,TRUE,No,0.06
no_bank_account,town,Milford,Total,White,TRUE,No,0.06
no_bank_account,town,Milford,Total,Black,FALSE,No,0.19
no_bank_account,town,Milford,Total,Latino,FALSE,No,0
no_bank_account,town,Milford,Total,Asian,FALSE,No,0.07
no_bank_account,town,Milford,Total,Native American,FALSE,No,0
no_bank_account,town,Milford,Total,Native Hawaiian or other Pacific Islander,FALSE,No,0
no_bank_account,town,Monroe,Total,Total,TRUE,No,0.03
no_bank_account,town,Monroe,Total,White,TRUE,No,0.02
no_bank_account,town,Monroe,Total,Black,FALSE,No,0
no_bank_account,town,Monroe,Total,Latino,FALSE,No,0.2
no_bank_account,town,Monroe,Total,Asian,FALSE,No,0
no_bank_account,town,Monroe,Total,Native American,FALSE,No,0
no_bank_account,town,Monroe,Total,Native Hawaiian or other Pacific Islander,FALSE,No,0
no_bank_account,town,Montville,Total,Total,TRUE,No,0.09
no_bank_account,town,Montville,Total,White,TRUE,No,0.08
no_bank_account,town,Montville,Total,Latino,FALSE,No,0.67
no_bank_account,town,Montville,Total,Asian,FALSE,No,0.27
no_bank_account,town,Montville,Total,Native American,FALSE,No,0
no_bank_account,town,Morris,Total,Total,FALSE,No,0.18
no_bank_account,town,Morris,Total,White,FALSE,No,0.23
no_bank_account,town,Morris,Total,Latino,FALSE,No,0
no_bank_account,town,Naugatuck,Total,Total,TRUE,No,0.11
no_bank_account,town,Naugatuck,Total,White,TRUE,No,0.12
no_bank_account,town,Naugatuck,Total,Black,FALSE,No,0.19
no_bank_account,town,Naugatuck,Total,Latino,TRUE,No,0.13
no_bank_account,town,Naugatuck,Total,Asian,FALSE,No,0
no_bank_account,town,Naugatuck,Total,Native American,FALSE,No,0
no_bank_account,town,Naugatuck,Total,Native Hawaiian or other Pacific Islander,FALSE,No,0
no_bank_account,town,New Britain,Total,Total,TRUE,No,0.18
no_bank_account,town,New Britain,Total,White,TRUE,No,0.09
no_bank_account,town,New Britain,Total,Black,TRUE,No,0.16
no_bank_account,town,New Britain,Total,Latino,TRUE,No,0.31
no_bank_account,town,New Britain,Total,Asian,FALSE,No,0.56
no_bank_account,town,New Britain,Total,Native American,FALSE,No,0
no_bank_account,town,New Canaan,Total,Total,TRUE,No,0.04
no_bank_account,town,New Canaan,Total,White,TRUE,No,0.05
no_bank_account,town,New Canaan,Total,Black,FALSE,No,0
no_bank_account,town,New Canaan,Total,Latino,FALSE,No,0
no_bank_account,town,New Canaan,Total,Asian,FALSE,No,0
no_bank_account,town,New Fairfield,Total,Total,TRUE,No,0.03
no_bank_account,town,New Fairfield,Total,White,TRUE,No,0.03
no_bank_account,town,New Fairfield,Total,Black,FALSE,No,0
no_bank_account,town,New Fairfield,Total,Latino,FALSE,No,0
no_bank_account,town,New Hartford,Total,Total,TRUE,No,0.13
no_bank_account,town,New Hartford,Total,White,TRUE,No,0.13
no_bank_account,town,New Haven,Total,Total,TRUE,No,0.21
no_bank_account,town,New Haven,Total,White,TRUE,No,0.1
no_bank_account,town,New Haven,Total,Black,TRUE,No,0.21
no_bank_account,town,New Haven,Total,Latino,TRUE,No,0.36
no_bank_account,town,New Haven,Total,Asian,TRUE,No,0.16
no_bank_account,town,New Haven,Total,Native American,TRUE,No,0.18
no_bank_account,town,New Haven,Total,Native Hawaiian or other Pacific Islander,FALSE,No,0
no_bank_account,town,New London,Total,Total,TRUE,No,0.14
no_bank_account,town,New London,Total,White,TRUE,No,0.07
no_bank_account,town,New London,Total,Black,TRUE,No,0.16
no_bank_account,town,New London,Total,Latino,TRUE,No,0.25
no_bank_account,town,New London,Total,Native American,FALSE,No,0.33
no_bank_account,town,New London,Total,Native Hawaiian or other Pacific Islander,FALSE,No,0
no_bank_account,town,New Milford,Total,Total,TRUE,No,0.06
no_bank_account,town,New Milford,Total,White,TRUE,No,0.04
no_bank_account,town,New Milford,Total,Black,FALSE,No,0.2
no_bank_account,town,New Milford,Total,Latino,FALSE,No,0.19
no_bank_account,town,New Milford,Total,Asian,FALSE,No,0
no_bank_account,town,New Milford,Total,Native American,FALSE,No,0
no_bank_account,town,Newington,Total,Total,TRUE,No,0.07
no_bank_account,town,Newington,Total,White,TRUE,No,0.05
no_bank_account,town,Newington,Total,Black,FALSE,No,0
no_bank_account,town,Newington,Total,Latino,FALSE,No,0.32
no_bank_account,town,Newington,Total,Asian,FALSE,No,0
no_bank_account,town,Newington,Total,Native American,FALSE,No,0.5
no_bank_account,town,Newtown,Total,Total,TRUE,No,0.03
no_bank_account,town,Newtown,Total,White,TRUE,No,0.04
no_bank_account,town,Newtown,Total,Black,FALSE,No,0
no_bank_account,town,Newtown,Total,Latino,FALSE,No,0
no_bank_account,town,Newtown,Total,Asian,FALSE,No,0
no_bank_account,town,Newtown,Total,Native American,FALSE,No,0
no_bank_account,town,Norfolk,Total,Total,FALSE,No,0.33
no_bank_account,town,Norfolk,Total,White,FALSE,No,0.25
no_bank_account,town,Norfolk,Total,Asian,FALSE,No,1
no_bank_account,town,North Branford,Total,Total,TRUE,No,0.01
no_bank_account,town,North Branford,Total,White,TRUE,No,0.01
no_bank_account,town,North Branford,Total,Asian,FALSE,No,0
no_bank_account,town,North Branford,Total,Native American,FALSE,No,0
no_bank_account,town,North Canaan,Total,Total,TRUE,No,0.43
no_bank_account,town,North Canaan,Total,White,TRUE,No,0.15
no_bank_account,town,North Canaan,Total,Black,FALSE,No,0.5
no_bank_account,town,North Canaan,Total,Latino,FALSE,No,0.69
no_bank_account,town,North Canaan,Total,Asian,FALSE,No,0.5
no_bank_account,town,North Haven,Total,Total,TRUE,No,0.03
no_bank_account,town,North Haven,Total,White,TRUE,No,0.03
no_bank_account,town,North Haven,Total,Black,FALSE,No,0
no_bank_account,town,North Haven,Total,Latino,FALSE,No,0
no_bank_account,town,North Haven,Total,Asian,FALSE,No,0
no_bank_account,town,North Haven,Total,Native American,FALSE,No,0
no_bank_account,town,North Stonington,Total,Total,TRUE,No,0.02
no_bank_account,town,North Stonington,Total,White,TRUE,No,0
no_bank_account,town,North Stonington,Total,Native American,FALSE,No,1
no_bank_account,town,Norwalk,Total,Total,TRUE,No,0.1
no_bank_account,town,Norwalk,Total,White,TRUE,No,0.05
no_bank_account,town,Norwalk,Total,Black,TRUE,No,0.17
no_bank_account,town,Norwalk,Total,Latino,TRUE,No,0.19
no_bank_account,town,Norwalk,Total,Asian,FALSE,No,0.1
no_bank_account,town,Norwalk,Total,Native American,FALSE,No,0
no_bank_account,town,Norwalk,Total,Native Hawaiian or other Pacific Islander,FALSE,No,0.33
no_bank_account,town,Norwich,Total,Total,TRUE,No,0.08
no_bank_account,town,Norwich,Total,White,TRUE,No,0.06
no_bank_account,town,Norwich,Total,Black,TRUE,No,0.18
no_bank_account,town,Norwich,Total,Latino,TRUE,No,0.14
no_bank_account,town,Norwich,Total,Asian,FALSE,No,0
no_bank_account,town,Norwich,Total,Native American,FALSE,No,0.15
no_bank_account,town,Old Lyme,Total,Total,TRUE,No,0.06
no_bank_account,town,Old Lyme,Total,White,TRUE,No,0.06
no_bank_account,town,Old Lyme,Total,Latino,FALSE,No,0
no_bank_account,town,Old Saybrook,Total,Total,TRUE,No,0
no_bank_account,town,Old Saybrook,Total,White,TRUE,No,0
no_bank_account,town,Old Saybrook,Total,Black,FALSE,No,0
no_bank_account,town,Orange,Total,Total,TRUE,No,0.09
no_bank_account,town,Orange,Total,White,TRUE,No,0.1
no_bank_account,town,Orange,Total,Latino,FALSE,No,0
no_bank_account,town,Orange,Total,Asian,FALSE,No,0
no_bank_account,town,Oxford,Total,Total,TRUE,No,0.06
no_bank_account,town,Oxford,Total,White,TRUE,No,0.04
no_bank_account,town,Oxford,Total,Black,FALSE,No,0
no_bank_account,town,Oxford,Total,Latino,FALSE,No,0.4
no_bank_account,town,Oxford,Total,Native Hawaiian or other Pacific Islander,FALSE,No,0
no_bank_account,town,Plainfield,Total,Total,TRUE,No,0.06
no_bank_account,town,Plainfield,Total,White,TRUE,No,0.06
no_bank_account,town,Plainfield,Total,Native American,FALSE,No,0
no_bank_account,town,Plainville,Total,Total,TRUE,No,0.07
no_bank_account,town,Plainville,Total,White,TRUE,No,0.05
no_bank_account,town,Plainville,Total,Black,FALSE,No,0.25
no_bank_account,town,Plainville,Total,Latino,FALSE,No,0.18
no_bank_account,town,Plainville,Total,Native American,FALSE,No,0
no_bank_account,town,Plymouth,Total,Total,TRUE,No,0.17
no_bank_account,town,Plymouth,Total,White,TRUE,No,0.1
no_bank_account,town,Plymouth,Total,Asian,FALSE,No,1
no_bank_account,town,Plymouth,Total,Native American,FALSE,No,1
no_bank_account,town,Pomfret,Total,Total,TRUE,No,0
no_bank_account,town,Pomfret,Total,White,TRUE,No,0
no_bank_account,town,Pomfret,Total,Asian,FALSE,No,0
no_bank_account,town,Portland,Total,Total,TRUE,No,0
no_bank_account,town,Portland,Total,White,TRUE,No,0
no_bank_account,town,Portland,Total,Black,FALSE,No,0
no_bank_account,town,Preston,Total,Total,FALSE,No,0.02
no_bank_account,town,Preston,Total,White,FALSE,No,0.04
no_bank_account,town,Preston,Total,Black,FALSE,No,0
no_bank_account,town,Preston,Total,Latino,FALSE,No,0
no_bank_account,town,Prospect,Total,Total,TRUE,No,0.05
no_bank_account,town,Prospect,Total,White,TRUE,No,0.06
no_bank_account,town,Prospect,Total,Latino,FALSE,No,0
no_bank_account,town,Putnam,Total,Total,TRUE,No,0.07
no_bank_account,town,Putnam,Total,White,TRUE,No,0.06
no_bank_account,town,Putnam,Total,Black,FALSE,No,0
no_bank_account,town,Putnam,Total,Native American,FALSE,No,0.29
no_bank_account,town,Putnam,Total,Native Hawaiian or other Pacific Islander,FALSE,No,0
no_bank_account,town,Redding,Total,Total,TRUE,No,0.02
no_bank_account,town,Redding,Total,White,TRUE,No,0.02
no_bank_account,town,Redding,Total,Latino,FALSE,No,0
no_bank_account,town,Redding,Total,Asian,FALSE,No,0
no_bank_account,town,Ridgefield,Total,Total,TRUE,No,0.03
no_bank_account,town,Ridgefield,Total,White,TRUE,No,0.03
no_bank_account,town,Ridgefield,Total,Latino,FALSE,No,0
no_bank_account,town,Ridgefield,Total,Asian,FALSE,No,0
no_bank_account,town,Rocky Hill,Total,Total,TRUE,No,0.11
no_bank_account,town,Rocky Hill,Total,White,TRUE,No,0.05
no_bank_account,town,Rocky Hill,Total,Black,FALSE,No,0
no_bank_account,town,Rocky Hill,Total,Latino,FALSE,No,0.43
no_bank_account,town,Rocky Hill,Total,Asian,FALSE,No,0.26
no_bank_account,town,Roxbury,Total,Total,TRUE,No,0
no_bank_account,town,Roxbury,Total,White,FALSE,No,0
no_bank_account,town,Roxbury,Total,Latino,FALSE,No,0
no_bank_account,town,Salem,Total,Total,FALSE,No,0
no_bank_account,town,Salem,Total,White,FALSE,No,0
no_bank_account,town,Salem,Total,Black,FALSE,No,0
no_bank_account,town,Salem,Total,Latino,FALSE,No,0
no_bank_account,town,Salem,Total,Asian,FALSE,No,0
no_bank_account,town,Salisbury,Total,Total,TRUE,No,0.31
no_bank_account,town,Salisbury,Total,White,TRUE,No,0.15
no_bank_account,town,Salisbury,Total,Black,FALSE,No,1
no_bank_account,town,Salisbury,Total,Latino,FALSE,No,0.56
no_bank_account,town,Salisbury,Total,Asian,FALSE,No,0
no_bank_account,town,Scotland,Total,Total,FALSE,No,0
no_bank_account,town,Scotland,Total,White,FALSE,No,0
no_bank_account,town,Scotland,Total,Latino,FALSE,No,0
no_bank_account,town,Seymour,Total,Total,TRUE,No,0.07
no_bank_account,town,Seymour,Total,White,TRUE,No,0.04
no_bank_account,town,Seymour,Total,Black,FALSE,No,0.25
no_bank_account,town,Seymour,Total,Latino,FALSE,No,0.14
no_bank_account,town,Sharon,Total,Total,TRUE,No,0.08
no_bank_account,town,Sharon,Total,White,TRUE,No,0.09
no_bank_account,town,Sharon,Total,Asian,FALSE,No,0
no_bank_account,town,Shelton,Total,Total,TRUE,No,0.03
no_bank_account,town,Shelton,Total,White,TRUE,No,0.02
no_bank_account,town,Shelton,Total,Black,FALSE,No,0.1
no_bank_account,town,Shelton,Total,Latino,FALSE,No,0.09
no_bank_account,town,Shelton,Total,Asian,FALSE,No,0.2
no_bank_account,town,Shelton,Total,Native American,FALSE,No,0
no_bank_account,town,Sherman,Total,Total,FALSE,No,0
no_bank_account,town,Sherman,Total,White,FALSE,No,0
no_bank_account,town,Simsbury,Total,Total,TRUE,No,0.04
no_bank_account,town,Simsbury,Total,White,TRUE,No,0
no_bank_account,town,Simsbury,Total,Black,FALSE,No,0
no_bank_account,town,Simsbury,Total,Latino,FALSE,No,0.13
no_bank_account,town,Simsbury,Total,Asian,FALSE,No,0.33
no_bank_account,town,Somers,Total,Total,TRUE,No,0.07
no_bank_account,town,Somers,Total,White,TRUE,No,0.02
no_bank_account,town,Somers,Total,Latino,FALSE,No,1
no_bank_account,town,South Windsor,Total,Total,TRUE,No,0.03
no_bank_account,town,South Windsor,Total,White,TRUE,No,0.02
no_bank_account,town,South Windsor,Total,Black,FALSE,No,0
no_bank_account,town,South Windsor,Total,Latino,FALSE,No,0
no_bank_account,town,South Windsor,Total,Asian,FALSE,No,0
no_bank_account,town,Southbury,Total,Total,TRUE,No,0.02
no_bank_account,town,Southbury,Total,White,TRUE,No,0.03
no_bank_account,town,Southbury,Total,Black,FALSE,No,0
no_bank_account,town,Southbury,Total,Latino,FALSE,No,0
no_bank_account,town,Southbury,Total,Asian,FALSE,No,0
no_bank_account,town,Southbury,Total,Native American,FALSE,No,0
no_bank_account,town,Southington,Total,Total,TRUE,No,0.05
no_bank_account,town,Southington,Total,White,TRUE,No,0.02
no_bank_account,town,Southington,Total,Black,FALSE,No,0
no_bank_account,town,Southington,Total,Latino,FALSE,No,0.29
no_bank_account,town,Southington,Total,Asian,FALSE,No,0
no_bank_account,town,Southington,Total,Native American,FALSE,No,0
no_bank_account,town,Sprague,Total,Total,TRUE,No,0.12
no_bank_account,town,Sprague,Total,White,FALSE,No,0.05
no_bank_account,town,Sprague,Total,Black,FALSE,No,1
no_bank_account,town,Sprague,Total,Latino,FALSE,No,0
no_bank_account,town,Stafford,Total,Total,TRUE,No,0.02
no_bank_account,town,Stafford,Total,White,TRUE,No,0.02
no_bank_account,town,Stafford,Total,Asian,FALSE,No,0
no_bank_account,town,Stafford,Total,Native Hawaiian or other Pacific Islander,FALSE,No,0
no_bank_account,town,Stamford,Total,Total,TRUE,No,0.11
no_bank_account,town,Stamford,Total,White,TRUE,No,0.04
no_bank_account,town,Stamford,Total,Black,TRUE,No,0.12
no_bank_account,town,Stamford,Total,Latino,TRUE,No,0.29
no_bank_account,town,Stamford,Total,Asian,TRUE,No,0.17
no_bank_account,town,Stamford,Total,Native American,FALSE,No,0
no_bank_account,town,Stamford,Total,Native Hawaiian or other Pacific Islander,FALSE,No,0.22
no_bank_account,town,Sterling,Total,Total,TRUE,No,0.15
no_bank_account,town,Sterling,Total,White,FALSE,No,0.1
no_bank_account,town,Sterling,Total,Latino,FALSE,No,0
no_bank_account,town,Stonington,Total,Total,TRUE,No,0.06
no_bank_account,town,Stonington,Total,White,TRUE,No,0.06
no_bank_account,town,Stonington,Total,Black,FALSE,No,0
no_bank_account,town,Stonington,Total,Latino,FALSE,No,0.33
no_bank_account,town,Stonington,Total,Asian,FALSE,No,0
no_bank_account,town,Stonington,Total,Native American,FALSE,No,0
no_bank_account,town,Stonington,Total,Native Hawaiian or other Pacific Islander,FALSE,No,0
no_bank_account,town,Stratford,Total,Total,TRUE,No,0.09
no_bank_account,town,Stratford,Total,White,TRUE,No,0.05
no_bank_account,town,Stratford,Total,Black,TRUE,No,0.21
no_bank_account,town,Stratford,Total,Latino,TRUE,No,0.11
no_bank_account,town,Stratford,Total,Asian,FALSE,No,0
no_bank_account,town,Stratford,Total,Native American,FALSE,No,0.5
no_bank_account,town,Stratford,Total,Native Hawaiian or other Pacific Islander,FALSE,No,0.33
no_bank_account,town,Suffield,Total,Total,TRUE,No,0.07
no_bank_account,town,Suffield,Total,White,TRUE,No,0.08
no_bank_account,town,Suffield,Total,Black,FALSE,No,0
no_bank_account,town,Suffield,Total,Latino,FALSE,No,0
no_bank_account,town,Suffield,Total,Asian,FALSE,No,0
no_bank_account,town,Suffield,Total,Native American,FALSE,No,0
no_bank_account,town,Thomaston,Total,Total,TRUE,No,0.07
no_bank_account,town,Thomaston,Total,White,TRUE,No,0.07
no_bank_account,town,Thompson,Total,Total,TRUE,No,0.07
no_bank_account,town,Thompson,Total,White,TRUE,No,0.07
no_bank_account,town,Thompson,Total,Latino,FALSE,No,0
no_bank_account,town,Thompson,Total,Native American,FALSE,No,0
no_bank_account,town,Tolland,Total,Total,TRUE,No,0.08
no_bank_account,town,Tolland,Total,White,TRUE,No,0.09
no_bank_account,town,Tolland,Total,Latino,FALSE,No,0
no_bank_account,town,Torrington,Total,Total,TRUE,No,0.1
no_bank_account,town,Torrington,Total,White,TRUE,No,0.08
no_bank_account,town,Torrington,Total,Black,FALSE,No,0
no_bank_account,town,Torrington,Total,Latino,FALSE,No,0.24
no_bank_account,town,Torrington,Total,Native American,FALSE,No,0
no_bank_account,town,Torrington,Total,Native Hawaiian or other Pacific Islander,FALSE,No,1
no_bank_account,town,Trumbull,Total,Total,TRUE,No,0.05
no_bank_account,town,Trumbull,Total,White,TRUE,No,0.04
no_bank_account,town,Trumbull,Total,Black,FALSE,No,0
no_bank_account,town,Trumbull,Total,Latino,FALSE,No,0.13
no_bank_account,town,Trumbull,Total,Asian,FALSE,No,0.17
no_bank_account,town,Trumbull,Total,Native American,FALSE,No,0
no_bank_account,town,Union,Total,Total,FALSE,No,0
no_bank_account,town,Union,Total,White,FALSE,No,0
no_bank_account,town,Vernon,Total,Total,TRUE,No,0.05
no_bank_account,town,Vernon,Total,White,TRUE,No,0.02
no_bank_account,town,Vernon,Total,Black,FALSE,No,0.09
no_bank_account,town,Vernon,Total,Latino,FALSE,No,0
no_bank_account,town,Vernon,Total,Asian,FALSE,No,0.5
no_bank_account,town,Vernon,Total,Native American,FALSE,No,0
no_bank_account,town,Voluntown,Total,Total,FALSE,No,0
no_bank_account,town,Voluntown,Total,White,FALSE,No,0
no_bank_account,town,Wallingford,Total,Total,TRUE,No,0.05
no_bank_account,town,Wallingford,Total,White,TRUE,No,0.04
no_bank_account,town,Wallingford,Total,Black,FALSE,No,0
no_bank_account,town,Wallingford,Total,Latino,FALSE,No,0.16
no_bank_account,town,Wallingford,Total,Asian,FALSE,No,0
no_bank_account,town,Wallingford,Total,Native American,FALSE,No,0
no_bank_account,town,Warren,Total,Total,FALSE,No,0
no_bank_account,town,Warren,Total,White,FALSE,No,0
no_bank_account,town,Warren,Total,Asian,FALSE,No,0
no_bank_account,town,Washington,Total,Total,TRUE,No,0
no_bank_account,town,Washington,Total,White,TRUE,No,0
no_bank_account,town,Washington,Total,Latino,FALSE,No,0
no_bank_account,town,Waterbury,Total,Total,TRUE,No,0.22
no_bank_account,town,Waterbury,Total,White,TRUE,No,0.13
no_bank_account,town,Waterbury,Total,Black,TRUE,No,0.22
no_bank_account,town,Waterbury,Total,Latino,TRUE,No,0.35
no_bank_account,town,Waterbury,Total,Asian,FALSE,No,0.17
no_bank_account,town,Waterbury,Total,Native American,FALSE,No,0.14
no_bank_account,town,Waterbury,Total,Native Hawaiian or other Pacific Islander,FALSE,No,0.2
no_bank_account,town,Waterford,Total,Total,TRUE,No,0.06
no_bank_account,town,Waterford,Total,White,TRUE,No,0.05
no_bank_account,town,Waterford,Total,Black,FALSE,No,0.25
no_bank_account,town,Waterford,Total,Latino,FALSE,No,0
no_bank_account,town,Waterford,Total,Asian,FALSE,No,0.12
no_bank_account,town,Waterford,Total,Native American,FALSE,No,0
no_bank_account,town,Watertown,Total,Total,TRUE,No,0.07
no_bank_account,town,Watertown,Total,White,TRUE,No,0.07
no_bank_account,town,Watertown,Total,Latino,FALSE,No,0
no_bank_account,town,Watertown,Total,Asian,FALSE,No,0
no_bank_account,town,Watertown,Total,Native American,FALSE,No,0
no_bank_account,town,West Hartford,Total,Total,TRUE,No,0.05
no_bank_account,town,West Hartford,Total,White,TRUE,No,0.03
no_bank_account,town,West Hartford,Total,Black,TRUE,No,0
no_bank_account,town,West Hartford,Total,Latino,TRUE,No,0.19
no_bank_account,town,West Hartford,Total,Asian,FALSE,No,0.13
no_bank_account,town,West Hartford,Total,Native American,FALSE,No,0.25
no_bank_account,town,West Hartford,Total,Native Hawaiian or other Pacific Islander,FALSE,No,0
no_bank_account,town,West Haven,Total,Total,TRUE,No,0.15
no_bank_account,town,West Haven,Total,White,TRUE,No,0.1
no_bank_account,town,West Haven,Total,Black,TRUE,No,0.14
no_bank_account,town,West Haven,Total,Latino,TRUE,No,0.24
no_bank_account,town,West Haven,Total,Asian,FALSE,No,0.21
no_bank_account,town,West Haven,Total,Native American,FALSE,No,0
no_bank_account,town,West Haven,Total,Native Hawaiian or other Pacific Islander,FALSE,No,0
no_bank_account,town,Westbrook,Total,Total,TRUE,No,0.06
no_bank_account,town,Westbrook,Total,White,TRUE,No,0.08
no_bank_account,town,Westbrook,Total,Black,FALSE,No,0
no_bank_account,town,Westbrook,Total,Latino,FALSE,No,0
no_bank_account,town,Weston,Total,Total,TRUE,No,0.06
no_bank_account,town,Weston,Total,White,TRUE,No,0.04
no_bank_account,town,Weston,Total,Black,FALSE,No,0
no_bank_account,town,Weston,Total,Latino,FALSE,No,0
no_bank_account,town,Westport,Total,Total,TRUE,No,0.04
no_bank_account,town,Westport,Total,White,TRUE,No,0.03
no_bank_account,town,Westport,Total,Black,FALSE,No,0
no_bank_account,town,Westport,Total,Latino,FALSE,No,0
no_bank_account,town,Westport,Total,Asian,FALSE,No,0
no_bank_account,town,Westport,Total,Native American,FALSE,No,1
no_bank_account,town,Wethersfield,Total,Total,TRUE,No,0.04
no_bank_account,town,Wethersfield,Total,White,TRUE,No,0.04
no_bank_account,town,Wethersfield,Total,Black,FALSE,No,0
no_bank_account,town,Wethersfield,Total,Latino,FALSE,No,0
no_bank_account,town,Wethersfield,Total,Asian,FALSE,No,NA
no_bank_account,town,Wethersfield,Total,Native American,FALSE,No,1
no_bank_account,town,Willington,Total,Total,TRUE,No,0.03
no_bank_account,town,Willington,Total,White,TRUE,No,0
no_bank_account,town,Willington,Total,Asian,FALSE,No,0
no_bank_account,town,Wilton,Total,Total,TRUE,No,0.01
no_bank_account,town,Wilton,Total,White,TRUE,No,0.01
no_bank_account,town,Wilton,Total,Black,FALSE,No,0
no_bank_account,town,Wilton,Total,Latino,FALSE,No,0
no_bank_account,town,Wilton,Total,Asian,FALSE,No,0
no_bank_account,town,Winchester,Total,Total,TRUE,No,0.05
no_bank_account,town,Winchester,Total,White,TRUE,No,0.06
no_bank_account,town,Windham,Total,Total,TRUE,No,0.13
no_bank_account,town,Windham,Total,White,TRUE,No,0.06
no_bank_account,town,Windham,Total,Black,FALSE,No,0
no_bank_account,town,Windham,Total,Latino,TRUE,No,0.25
no_bank_account,town,Windham,Total,Asian,FALSE,No,0
no_bank_account,town,Windham,Total,Native American,FALSE,No,0
no_bank_account,town,Windham,Total,Native Hawaiian or other Pacific Islander,FALSE,No,0
no_bank_account,town,Windsor,Total,Total,TRUE,No,0.02
no_bank_account,town,Windsor,Total,White,TRUE,No,0
no_bank_account,town,Windsor,Total,Black,TRUE,No,0.02
no_bank_account,town,Windsor,Total,Latino,FALSE,No,0.11
no_bank_account,town,Windsor,Total,Asian,FALSE,No,0.1
no_bank_account,town,Windsor,Total,Native Hawaiian or other Pacific Islander,FALSE,No,0
no_bank_account,town,Windsor Locks,Total,Total,TRUE,No,0.1
no_bank_account,town,Windsor Locks,Total,White,TRUE,No,0.08
no_bank_account,town,Windsor Locks,Total,Black,FALSE,No,0
no_bank_account,town,Windsor Locks,Total,Latino,FALSE,No,0.31
no_bank_account,town,Windsor Locks,Total,Asian,FALSE,No,0
no_bank_account,town,Wolcott,Total,Total,TRUE,No,0.02
no_bank_account,town,Wolcott,Total,White,TRUE,No,0.02
no_bank_account,town,Wolcott,Total,Black,FALSE,No,0
no_bank_account,town,Wolcott,Total,Latino,FALSE,No,0
no_bank_account,town,Wolcott,Total,Asian,FALSE,No,0.2
no_bank_account,town,Wolcott,Total,Native American,FALSE,No,0
no_bank_account,town,Woodbridge,Total,Total,TRUE,No,0.01
no_bank_account,town,Woodbridge,Total,White,TRUE,No,0.02
no_bank_account,town,Woodbridge,Total,Black,FALSE,No,0
no_bank_account,town,Woodbridge,Total,Latino,FALSE,No,0
no_bank_account,town,Woodbridge,Total,Asian,FALSE,No,0
no_bank_account,town,Woodbridge,Total,Native American,FALSE,No,0
no_bank_account,town,Woodbury,Total,Total,TRUE,No,0.03
no_bank_account,town,Woodbury,Total,White,TRUE,No,0.04
no_bank_account,town,Woodbury,Total,Native American,FALSE,No,0
no_bank_account,town,Woodstock,Total,Total,TRUE,No,0
no_bank_account,town,Woodstock,Total,White,TRUE,No,0
no_bank_account,town,Woodstock,Total,Latino,FALSE,No,0
no_bank_account,town,Woodstock,Total,Native American,FALSE,No,0
no_bank_account,town,Woodstock,Total,Native Hawaiian or other Pacific Islander,FALSE,No,0
smoking,state,Connecticut,Total,Total,TRUE,NA,0.1404
smoking,state,Connecticut,Total,White,TRUE,NA,0.1333
smoking,state,Connecticut,Total,Black,TRUE,NA,0.1612
smoking,state,Connecticut,Total,Latino,TRUE,NA,0.16640000000000002
smoking,state,Connecticut,Total,Asian,TRUE,NA,0.081
smoking,state,Connecticut,Total,Native American,TRUE,NA,0.2268
smoking,state,Connecticut,Total,Native Hawaiian or other Pacific Islander,TRUE,NA,0.1634
smoking,puma,0900100,Total,Total,TRUE,NA,0.111
smoking,puma,0900100,Total,White,TRUE,NA,0.0975
smoking,puma,0900100,Total,Black,TRUE,NA,0.182
smoking,puma,0900100,Total,Latino,TRUE,NA,0.1395
smoking,puma,0900100,Total,Asian,TRUE,NA,0.2208
smoking,puma,0900100,Total,Native American,FALSE,NA,0
smoking,puma,0900100,Total,Native Hawaiian or other Pacific Islander,FALSE,NA,0
smoking,puma,0900101,Total,Total,TRUE,NA,0.0726
smoking,puma,0900101,Total,White,TRUE,NA,0.0693
smoking,puma,0900101,Total,Black,FALSE,NA,0
